bank_name,branch_name,location,city,review_text,rating,review_date
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,Le Banquier m'a dit que la banque ne dispose pas d'argent le vendredi c'est bizarre faire attention partez à une autre banque (conseil),1 étoile,il y a 3 semaines
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,Est ce que la banque est fermée les jours de aîd,5 étoiles,il y a 2 mois
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,Un seul chargé de clientèle qui s’occupe  de 10000000000 client,1 étoile,il y a 6 mois
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,Traitement non professionnel des clients: l'agent de sécurité est l'interlocuteur principal chargé de dire que le personnel est en pause (avec un air peu soigné surtout de 12 à 2h) !  Le chargé de clients ne répond pas au téléphone...,1 étoile,il y a 3 ans
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,"Effectivement, une phrase bizarre : les fonctionnaires sont en pause dej à 13h, c'est logique et raisonnable,  mais quand tu demandes quand est ce que je pourrais revenir l'agent de sécurité te dit : ""je sais pas"" ça c'est bizarre est loin d'une bonne gestion d'une agence bancaire en 2022. Bref utiliser les applications téléphoniques au lieu de rencontrer ce genre de comportement.",1 étoile,il y a 2 ans
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,"Les chargés de clientèle de cette agence sont très impolis, à cause d'eux, j'ai décidé de clourer mon compte avec la bmce. C'est vraiment dommage",1 étoile,il y a 5 ans
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,Les gens sont impolis le commercial et le chef d agence sont très mal j aime pas agence ouled mtaa temara,1 étoile,il y a 2 ans
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,aucune organisation . l agent de securite est maitre des lieux,1 étoile,il y a 4 ans
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,"Nul , aucun respect pour les clients",1 étoile,il y a 3 ans
BANK OF AFRICA,"BANK OF AFRICA W4R8+86X, Av. des Oudayas, Témara","W4R8+86X, Av. des Oudayas, Témara",TÉMARA,Mauvaise service mauvaise agence,1 étoile,il y a un an
BMCI,"BMCI 1er, Av. Moulay Idriss, Témara 12000","1er, Av. Moulay Idriss, Témara 12000",TÉMARA,Horrible,1 étoile,il y a 3 ans
BMCI,"BMCI SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,"Centre d’affaire uniquement - ne gère pas les particuliers.
Très mauvais accueil et service",1 étoile,il y a un an
BMCI,"BMCI SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,A l écoute...,3 étoiles,il y a 6 ans
BMCI,"BMCI SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,Temara,5 étoiles,il y a 7 ans
BMCI,"BMCI SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,😇😇 …,5 étoiles,il y a 4 ans
BMCI,"BMCI SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,Banque BMCE,3 étoiles,il y a 7 ans
BMCI,"BMCI SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,Droite,5 étoiles,il y a 8 ans
BMCI,"BMCI W4P7+W46, Av. des Oudayas, Témara","W4P7+W46, Av. des Oudayas, Témara",TÉMARA,"Lenteur, médiocrité, ce n'est pas nous, ce n'est pas de notre faute, c'est la faute des autres.
Donc je dois aller a Casablanca chercher le service concerné, trouver le chef...",1 étoile,il y a 2 ans
BMCI,"BMCI W4P7+W46, Av. des Oudayas, Témara","W4P7+W46, Av. des Oudayas, Témara",TÉMARA,"la qualité qui se dégrade de plus en plus. un seul agent à l acceuil qui doit tout gérer.un temps d attente considérable pour une simple opération.un manque de personnel
je recommande pas du tout",1 étoile,il y a 3 ans
BMCI,"BMCI W4P7+W46, Av. des Oudayas, Témara","W4P7+W46, Av. des Oudayas, Témara",TÉMARA,DAB ne marche jamais.,1 étoile,il y a un an
BMCI,"BMCI W4P7+W46, Av. des Oudayas, Témara","W4P7+W46, Av. des Oudayas, Témara",TÉMARA,Une banque,3 étoiles,il y a 7 ans
BMCI,"BMCI W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,"Un service qui laisse à désirer. Pas de réactivité en cas de problème.
Pour les voyages internationaux, le système de dotations ne fonctionne pas et la carte bloque régulièrement sans aucune raison. Problèmes remontés au niveau de la direction SI, aucune solution, aucun service client sérieux.
A FUIRE EN COURANT......",1 étoile,il y a 5 ans
BMCI,"BMCI W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,"retrait effectué et pas de billets, 2000dh dans la nature!   débité de mon compte il y a  plusieurs jours, à chaque fois on me dit de repasser le jour suivant, et la procédure de remboursement peut mettre 3 à 4 semaines...! une honte!",1 étoile,il y a 7 ans
BMCI,"BMCI W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Trés bonne position en face de la résidence Nkhila,2 étoiles,il y a 8 ans
BMCI,"BMCI W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Agence fermée,1 étoile,il y a un an
BMCI,"BMCI W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Bien,2 étoiles,il y a un an
BMCI,"BMCI W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Oui,5 étoiles,il y a 7 ans
BMCI,"BMCI W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Agence fermée,1 étoile,il y a 2 ans
BMCI BANK,"BMCI BANK 1er, Av. Moulay Idriss, Témara 12000","1er, Av. Moulay Idriss, Témara 12000",TÉMARA,Horrible,1 étoile,il y a 3 ans
BMCI BANK,"BMCI BANK W4P7+W46, Av. des Oudayas, Témara","W4P7+W46, Av. des Oudayas, Témara",TÉMARA,"Lenteur, médiocrité, ce n'est pas nous, ce n'est pas de notre faute, c'est la faute des autres.
Donc je dois aller a Casablanca chercher le service concerné, trouver le chef...",1 étoile,il y a 2 ans
BMCI BANK,"BMCI BANK W4P7+W46, Av. des Oudayas, Témara","W4P7+W46, Av. des Oudayas, Témara",TÉMARA,"la qualité qui se dégrade de plus en plus. un seul agent à l acceuil qui doit tout gérer.un temps d attente considérable pour une simple opération.un manque de personnel
je recommande pas du tout",1 étoile,il y a 3 ans
BMCI BANK,"BMCI BANK W4P7+W46, Av. des Oudayas, Témara","W4P7+W46, Av. des Oudayas, Témara",TÉMARA,DAB ne marche jamais.,1 étoile,il y a un an
BMCI BANK,"BMCI BANK W4P7+W46, Av. des Oudayas, Témara","W4P7+W46, Av. des Oudayas, Témara",TÉMARA,Une banque,3 étoiles,il y a 7 ans
BMCI BANK,"BMCI BANK SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,"Centre d’affaire uniquement - ne gère pas les particuliers.
Très mauvais accueil et service",1 étoile,il y a un an
BMCI BANK,"BMCI BANK SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,A l écoute...,3 étoiles,il y a 6 ans
BMCI BANK,"BMCI BANK SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,Temara,5 étoiles,il y a 7 ans
BMCI BANK,"BMCI BANK SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,😇😇 …,5 étoiles,il y a 4 ans
BMCI BANK,"BMCI BANK SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,Banque BMCE,3 étoiles,il y a 7 ans
BMCI BANK,"BMCI BANK SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000","SAINTE-ROSE, Lotissement 1 Atlas, Av. Hassan II, Témara 12000",TÉMARA,Droite,5 étoiles,il y a 8 ans
BMCI BANK,"BMCI BANK 1 Av. Hassan II, Témara","1 Av. Hassan II, Témara",TÉMARA,"Vaut mieux fermer l'agence, devoir attendre dehors devant une banque qu'on ait de l'argent sur nous ou pas est dangereux! Vous devez revoir la formation de vos agents de ""sécurité"" qui mettent en danger vos clients! La protection de données est inzxistante. Un seul guichet fonctionnel en heure de pointe. On paye pour un service qu'on ne reçoit pas",1 étoile,il y a 9 mois
BMCI BANK,"BMCI BANK 1 Av. Hassan II, Témara","1 Av. Hassan II, Témara",TÉMARA,"Si vous souhaitez retirer de l'argent. Vous devriez apporter suffisamment de temps. Il est préférable de prendre un jour de congé. La protection des données est un mot étranger. Seulement une caissière et une machine qui ne fonctionne pas bien.
Je recommande à cette banque d'employer 2 caissiers pour offrir un meilleur service. Les employés ne doivent pas passer d'appels téléphoniques privés pendant les heures de travail.
Si vous voulez être une banque du futur. Il y a encore beaucoup à faire !!",1 étoile,il y a 10 mois
BMCI BANK,"BMCI BANK W37F+6RV, Av. Moulay Hassan I, Témara","W37F+6RV, Av. Moulay Hassan I, Témara",TÉMARA,"Dommage qu’il n’y ait pas 0 étoile. C’est la pire des banques : aucun service ni professionnalisme. Le directeur ne connaît pas son travail «  je ne sais pas à quoi il sert ». Je suis passé  3 fois pour un litige mais aucune réponse. Mon dossier est resté en attente. J’ai dû appeler une connaissance à Agadir pour m’aiguiller et solutionner mon problème… en gros, passez votre chemin car cet établissement n’est pas une banque. À mon retour, je ferai le nécessaire pour dégager de chez eux. Encore une fois à Fuir… d’ailleurs je veux bien qu’un grand responsable de BMCE fasse une enquête… il va découvrir des surprises. À bon entendeur.",1 étoile,il y a 8 mois
BMCI BANK,"BMCI BANK W37F+6RV, Av. Moulay Hassan I, Témara","W37F+6RV, Av. Moulay Hassan I, Témara",TÉMARA,"Cette agence est une catastrophe..surtout un certain karim, pas du tout investi..sa collègue lui demande de faire une action sur un dossier me concernant et il ne le fait pas..quand on a pas l'esprit d'un chargé clientèle et le sens du commerce..on change de métier. Je déconseille fortement",1 étoile,il y a un an
BMCI BANK,"BMCI BANK W37F+6RV, Av. Moulay Hassan I, Témara","W37F+6RV, Av. Moulay Hassan I, Témara",TÉMARA,Bonjour souvent un problème de ligne qui empêche le retrait de l'argent lorsqu'il s'agit d'une mise à disposition ce n'est pas du tout honnête . Manque du sérieux,1 étoile,il y a 6 ans
BMCI BANK,"BMCI BANK W37F+6RV, Av. Moulay Hassan I, Témara","W37F+6RV, Av. Moulay Hassan I, Témara",TÉMARA,"Service minable
Toujours pas de réseau
Il te faut 1h30 pour une simple opération",1 étoile,il y a 2 ans
BMCI BANK,"BMCI BANK W37F+6RV, Av. Moulay Hassan I, Témara","W37F+6RV, Av. Moulay Hassan I, Témara",TÉMARA,5* pour la sympathie et la gentillesse du caissier,5 étoiles,il y a 8 ans
BMCI BANK,"BMCI BANK W37F+6RV, Av. Moulay Hassan I, Témara","W37F+6RV, Av. Moulay Hassan I, Témara",TÉMARA,une petite agence de quartier avec quelques employés,3 étoiles,il y a 7 ans
BMCI BANK,"BMCI BANK W37F+6RV, Av. Moulay Hassan I, Témara","W37F+6RV, Av. Moulay Hassan I, Témara",TÉMARA,Banque,4 étoiles,il y a 7 ans
BMCI BANK,"BMCI BANK W37F+6RV, Av. Moulay Hassan I, Témara","W37F+6RV, Av. Moulay Hassan I, Témara",TÉMARA,"Le pire, c’est que le responsable du bureau de caisse ne sait pas comment traiter avec les clients, et le gérant ne maîtrise pas non plus les transactions et est très lent. Le responsable du banquier agit comme si la banque était un héritage.",1 étoile,il y a 5 mois
BMCI BANK,"BMCI BANK W37F+6RV, Av. Moulay Hassan I, Témara","W37F+6RV, Av. Moulay Hassan I, Témara",TÉMARA,Le distributeur automatique de billets est toujours vide le week-end,1 étoile,il y a un an
BMCI BANK,"BMCI BANK W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,"Un service qui laisse à désirer. Pas de réactivité en cas de problème.
Pour les voyages internationaux, le système de dotations ne fonctionne pas et la carte bloque régulièrement sans aucune raison. Problèmes remontés au niveau de la direction SI, aucune solution, aucun service client sérieux.
A FUIRE EN COURANT......",1 étoile,il y a 5 ans
BMCI BANK,"BMCI BANK W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,"retrait effectué et pas de billets, 2000dh dans la nature!   débité de mon compte il y a  plusieurs jours, à chaque fois on me dit de repasser le jour suivant, et la procédure de remboursement peut mettre 3 à 4 semaines...! une honte!",1 étoile,il y a 7 ans
BMCI BANK,"BMCI BANK W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Trés bonne position en face de la résidence Nkhila,2 étoiles,il y a 8 ans
BMCI BANK,"BMCI BANK W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Agence fermée,1 étoile,il y a un an
BMCI BANK,"BMCI BANK W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Bien,2 étoiles,il y a un an
BMCI BANK,"BMCI BANK W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Oui,5 étoiles,il y a 7 ans
BMCI BANK,"BMCI BANK W34H+HG9, Témara","W34H+HG9, Témara",TÉMARA,Agence fermée,1 étoile,il y a 2 ans
CREDIT AGRICOLE,"CREDIT AGRICOLE W4R7+5MX, Av. des Oudayas, Témara","W4R7+5MX, Av. des Oudayas, Témara",TÉMARA,Service 0,1 étoile,il y a un an
CREDIT AGRICOLE,"CREDIT AGRICOLE W4R7+5MX, Av. des Oudayas, Témara","W4R7+5MX, Av. des Oudayas, Témara",TÉMARA,0 service,1 étoile,il y a 4 ans
CREDIT AGRICOLE,"CREDIT AGRICOLE 23, bd. Mohammed V , lotiss. Molk Allah, Temara","23, bd. Mohammed V , lotiss. Molk Allah, Temara",TÉMARA,"Pourquoi demander numéro de téléphone ?
Retard de service",2 étoiles,il y a 2 mois
CREDIT AGRICOLE,"CREDIT AGRICOLE 23, bd. Mohammed V , lotiss. Molk Allah, Temara","23, bd. Mohammed V , lotiss. Molk Allah, Temara",TÉMARA,Bon service,5 étoiles,il y a 11 mois
CREDIT AGRICOLE,"CREDIT AGRICOLE W3MV+3F4, Avenida Moulay Ali Cherif, Temara","W3MV+3F4, Avenida Moulay Ali Cherif, Temara",TÉMARA,Bon service au niveau d'agence moulay ali cherif. Mais systématiquement  besoin de mise à jour.,4 étoiles,il y a 5 ans
CREDIT AGRICOLE,"CREDIT AGRICOLE W3MV+3F4, Avenida Moulay Ali Cherif, Temara","W3MV+3F4, Avenida Moulay Ali Cherif, Temara",TÉMARA,Bon service,5 étoiles,il y a 2 ans
CREDIT AGRICOLE,"CREDIT AGRICOLE W3MV+3F4, Avenida Moulay Ali Cherif, Temara","W3MV+3F4, Avenida Moulay Ali Cherif, Temara",TÉMARA,De bons services...,4 étoiles,il y a 8 ans
CREDIT AGRICOLE,"CREDIT AGRICOLE W3MV+3F4, Avenida Moulay Ali Cherif, Temara","W3MV+3F4, Avenida Moulay Ali Cherif, Temara",TÉMARA,Normale,3 étoiles,il y a 6 ans
CREDIT AGRICOLE,CREDIT AGRICOLE Hay masrour 2,Hay masrour 2,TÉMARA,"L'agence bancaire la plus nul de tout la région
Service 0/10
Le Monsieur de sécurité 10/10
Tout le reste et 0/10
Leur soi-disant système qui ne marche pas 24h/24 et7j/7",1 étoile,il y a 11 mois
CREDIT AGRICOLE,CREDIT AGRICOLE Hay masrour 2,Hay masrour 2,TÉMARA,"Ce qui a attiré mon attention, c'est que le traitement du gardien était bon.",3 étoiles,il y a 3 ans
CREDIT AGRICOLE,CREDIT AGRICOLE Hay masrour 2,Hay masrour 2,TÉMARA,Une banque de mauvaises banques,1 étoile,il y a un an
CREDIT AGRICOLE,"CREDIT AGRICOLE et Rue Iran, Angle Av. Hassan II, Témara 12000","et Rue Iran, Angle Av. Hassan II, Témara 12000",TÉMARA,C rare que tu trouve du cash en t'envoie toujours a une autre agence mais celle a au moins en trouve du cash dans cette agence,4 étoiles,il y a 2 mois
CREDIT AGRICOLE,"CREDIT AGRICOLE W398+XF3, Bd Al Forkane, Témara","W398+XF3, Bd Al Forkane, Témara",TÉMARA,"Bonjour,
Il est inacceptable que l’alarme de sécurité de votre établissement se déclenche régulièrement sans intervention rapide, particulièrement les week-ends. Ce problème dure depuis des mois et perturbe sérieusement la tranquillité des habitants et des personnes à proximité. Votre manque de réactivité montre un réel manque de considération pour les résidents. Nous exigeons que des mesures immédiates soient prises pour régler ce problème définitivement.",1 étoile,il y a 5 mois
CREDIT AGRICOLE,"CREDIT AGRICOLE W398+XF3, Bd Al Forkane, Témara","W398+XF3, Bd Al Forkane, Témara",TÉMARA,Trés trés bon service,5 étoiles,il y a 11 mois
CREDIT AGRICOLE,"CREDIT AGRICOLE W398+XF3, Bd Al Forkane, Témara","W398+XF3, Bd Al Forkane, Témara",TÉMARA,Facile à accéder,5 étoiles,il y a 4 ans
CREDIT AGRICOLE,"CREDIT AGRICOLE W398+XF3, Bd Al Forkane, Témara","W398+XF3, Bd Al Forkane, Témara",TÉMARA,personnel acceuillant,5 étoiles,il y a 8 ans
CREDIT AGRICOLE,"CREDIT AGRICOLE W398+XF3, Bd Al Forkane, Témara","W398+XF3, Bd Al Forkane, Témara",TÉMARA,"La paix soit sur toi, je veux récupérer ma côte",5 étoiles,il y a un an
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,"Cette agence bancaire est une véritable honte ! Un mépris total des clients, des conseillères hautaines et arrogantes qui se permettent d’humilier ouvertement ceux qu’elles devraient accompagner. Une attitude scandaleuse, irrespectueuse et totalement inacceptable !",1 étoile,il y a 3 mois
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,"je suis passée ce matin à cet agence pour avoir une information auprès de la chargée clientèle, je me suis présentée devant elle, elle était au téléphone pour un sujet personnel, elle n 'a même pas pris la peine de me regarder pour me proposer de m'assoir (geste de politesse le tps qu'elle termine sa communication).je suis restée debout pdt un bon moment; et puis je suis allée voir la chef d'agence pour me renseigner. il faut sensibiliser le personnel à être PROFESSIONNEL. DOMMAGE IL Y A PAS DE 0 ETOILE.",1 étoile,il y a 2 ans
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,C est tout simplement des voleurs qui te prennent des sous et te disent après qu ils vont faire une réclamation auprès du siege cih.,1 étoile,il y a 5 ans
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,Ils sont juste nuuul. Cela fait la quatrième fois que j'essaie d'ouvrir un compte et aucun effort n'est consenti.,1 étoile,il y a 4 ans
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,"Tres mauvais service, system toujours ne marche pas
Mauvais comportement du personnel irrespectueux",1 étoile,il y a 3 ans
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,"Tjrs mauvais service a la caisse, personnel incompétent",1 étoile,il y a 2 ans
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,Dommage qu'on ne peut pas donner 0 étoile,1 étoile,il y a 3 ans
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,"Agence professionnelle et dynamique.
Guichet automatique toujours opérationnel.",5 étoiles,il y a 7 ans
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,Tres mauvais service,1 étoile,il y a 3 ans
CIH BANK,"CIH BANK N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000","N° 415, Bd Sahl Rhone Lot Riad Ii, Temara 12000",TÉMARA,Assez bien,2 étoiles,il y a 4 ans
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,Directeur de l agence est toujours absent. Agent de securite se comporte tres mal avec les clients. Je n ai pas encore regle mon probleme a cause de l absence injustifie du directeur et pas de back up pour lui remplacer,1 étoile,il y a 9 mois
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,"Je me vois dans l'obligation de partager mon expérience avec cette agence bancaire, et je dois dire que c'est de loin la pire que j'aie jamais rencontrée. C'est une honte !

L'attente est tout simplement interminable ! Manifestement, lorsqu'un client fortuné ou un proche des employés débarque soudainement, les règles élémentaires de la file d'attente volent en éclats. Tout à coup, ces individus deviennent une priorité, même le directeur se plie à cette conduite déplorable ! C'est la pire agence - le pire directeur - et des employés tout aussi méprisables.

Le manque de respect envers les clients est flagrant. Il est grand temps pour moi de résilier mon compte avec cette banque.

Quand même le simple fait d'essayer de parler au directeur devient une mission impossible, car lui même n'est pas professionnel ! cela témoigne d'une situation GRAVE et inacceptable !!",1 étoile,il y a un an
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,"Movais  services,    nos respect des clients.   Une honte pour le services administratifs au maroc  .   Changement du personnels au obligatoire.

Imaginez que ils adopte encore les mesures corona . Pour garder les clients en dehors de l'agence.

Vraiment une expérience  de Movais goût.",1 étoile,il y a 9 mois
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,"Très bon service relativement à d'autres banques. Le personnel est souvent souriant. Le chef d'agence est une personne très dynamique et serviable. Personnellement, j'ai été positivement surpris à plusieurs occasions quant à la rapidité du service.
Les serveurs CIH semblent certes surchargés, avec une connexion riduculement lente. Mais cette agence fait tout pour satisfaire ses clients malgré les circonstances.
Une étoile de moins pour le manque de professionnalisme de certains employés.",4 étoiles,il y a 2 ans
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,"Sécurité présente plusieurs problèmes. Les questions redondantes à l'entrée, même en tant que client, sont frustrantes. De plus, le système informatique est souvent en panne et le personnel de sécurité trouve toujours des excuses pour l'indisponibilité du service. Des améliorations sont nécessaires pour offrir une meilleure expérience aux clients.",1 étoile,il y a un an
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,"Je vais mettre cet avis en anonyme vu mes conditions et ce que je vais dire.
Je vois plein d'avis négatifs qui insultent les agences et le personnel de l'agence, vous n'avez aucune idée de nos conditions de travail au sein de l'agence.
Je rajoute évidement ma voix à la votre, oui la CIH est la pire banque au Maroc je le confirme, mais ce n'est pas uniquement la faute du personnel des agences.
La banque est basée sur un système informatique, et ce système est géré par une équipe IT avec un responsable.
99% de nos problème proviennent de ce système informatique NULL avec une équipe et un responsable NULL. Tout ce qu'on peut faire c'est remonter les réclamations, mais derrière aucun travail n'est fait, c'est la seule banque qui se permet d'ignorer et de fermer des tickets de réclamations client sans réponse au client ni résolution du problème, et ça nous retombe sur la tête dans les agences.
Malheureusement même avec un directeur général qui a profil informatique, le système de la CIH est le pire au Maroc actuellement et c'est connu au niveau national, c'est une honte je ne défendrais jamais l'indéfendable.",1 étoile,il y a un an
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,"Service est  très très nul , les gens qui travaille a cette agence n'a aucun respect pour les clients ,ils ne veulent pas travailler , je ne vous conseille pas d'y venir",1 étoile,il y a un an
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,"A fuir
La dame qui travaille dans cette agence n ' a aucun respect pour les clients.Elle passe son temps à déguster son thé et à ""papoter "" avec ses amis en ignorant les clients qui passent des heures à attendre.Dans le bureau ,jouxtant le sien ,un monsieur à qui j ' ai demandé une attestation de solde que j ' avais l habitude de chercher dans la même agence m ª demandé si j avais besoin d' une assurance de voyage ,je lui ai dit que j en' avais déjà une.  Alors,il m'a fermé la porte au nez en me disant d ' aller la chercher dans  une autre agence. Quelle  honte !",1 étoile,il y a 2 ans
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,"La pire agence de toute
Personnel irrespectieux envers les clients avec une cadence de travail hyper lente ( le caissier qui prend 2 heures de pause juste avant la fermeture et qui laisse des dizaines de personnes attendre )
Agence a éviter",1 étoile,il y a un an
CIH BANK,"CIH BANK Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000","Avenue Tarik Ibn Ziad Projet Mers El Kheir, Témara 12000",TÉMARA,"Le personnel est utile aux titulaires de compte bancaires marocains, tous est magnifique au centre ville de wifaQ. J’aime tellement les gens car il sont très contente et sympathique.",5 étoiles,il y a un an
CIH BANK,"CIH BANK 236 Ave Moulay Ali Chrif, Temara 12000","236 Ave Moulay Ali Chrif, Temara 12000",TÉMARA,Pourquoi les horaires de travaille de samedi ne sont pas respecté. ???vraiment c'est des trucs deee malade si vous êtes pas présent à votre poste le samedi donc annulé cette permanence,1 étoile,il y a 3 semaines
